level,type,usage,sort,parent,code,display_code,icd10_code,title_en,parent_title,detailed_title,definition,mortality_code,morbidity_code1,morbidity_code2,morbidity_code3,morbidity_code4,last_updated
4,T,X,1,B90,B90.0,B90.0,B900,Sequelae of central nervous system tuberculosis,Sequelae of tuberculosis,Sequelae of central nervous system tuberculosis,,054,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B90.1,B90.1,B901,Sequelae of genitourinary tuberculosis,Sequelae of tuberculosis,Sequelae of genitourinary tuberculosis,,054,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B90.2,B90.2,B902,Sequelae of tuberculosis of bones and joints,Sequelae of tuberculosis,Sequelae of tuberculosis of bones and joints,,054,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B90.8,B90.8,B908,Sequelae of tuberculosis of other organs,Sequelae of tuberculosis,Sequelae of tuberculosis of other organs,,054,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B90.9,B90.9,B909,Sequelae of respiratory and unspecified tuberculosis,Sequelae of tuberculosis,Sequelae of respiratory and unspecified tuberculosis,,054,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
3,T,X,1,B90,B91,B91,B91,Sequelae of poliomyelitis,Sequelae of poliomyelitis,,,055,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
3,T,X,1,B90,B92,B92,B92,Sequelae of leprosy,Sequelae of leprosy,,,056,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
3,N,X,1,B90,B94.-,B94,B94,Sequelae of other and unspecified infectious and parasitic diseases,Sequelae of other and unspecified infectious and parasitic diseases,,,057,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B94.0,B94.0,B940,Sequelae of trachoma,Sequelae of other and unspecified infectious and parasitic diseases,Sequelae of trachoma,,057,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B94.1,B94.1,B941,Sequelae of viral encephalitis,Sequelae of other and unspecified infectious and parasitic diseases,Sequelae of viral encephalitis,,057,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B94.2,B94.2,B942,Sequelae of viral hepatitis,Sequelae of other and unspecified infectious and parasitic diseases,Sequelae of viral hepatitis,,057,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B94.8,B94.8,B948,Sequelae of other specified infectious and parasitic diseases,Sequelae of other and unspecified infectious and parasitic diseases,Sequelae of other specified infectious and parasitic diseases,,057,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
4,T,X,1,B90,B94.9,B94.9,B949,Sequelae of unspecified infectious or parasitic disease,Sequelae of other and unspecified infectious and parasitic diseases,Sequelae of unspecified infectious or parasitic disease,,057,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
3,N,X,1,B95,B95.-,B95,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.0,B95.0,B950,"Streptococcus, group A, as the cause of diseases classified to other chapters",Streptococcus and staphylococcus as the cause of diseases classified to other chapters,"Streptococcus, group A, as the cause of diseases classified to other chapters",,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.1,B95.1,B951,"Streptococcus, group B, as the cause of diseases classified to other chapters",Streptococcus and staphylococcus as the cause of diseases classified to other chapters,"Streptococcus, group B, as the cause of diseases classified to other chapters",,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.2,B95.2,B952,Streptococcus group D and enterococcus as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Streptococcus group D and enterococcus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.3,B95.3,B953,Streptococcus pneumoniae as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Streptococcus pneumoniae as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.4,B95.4,B954,Other streptococcus as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Other streptococcus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.5,B95.5,B955,Unspecified streptococcus as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Unspecified streptococcus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.6,B95.6,B956,Staphylococcus aureus as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Staphylococcus aureus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.7,B95.7,B957,Other staphylococcus as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Other staphylococcus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B95.8,B95.8,B958,Unspecified staphylococcus as the cause of diseases classified to other chapters,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Unspecified staphylococcus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
3,N,X,1,B95,B96.-,B96,B96,Other specified bacterial agents as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.0,B96.0,B960,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.1,B96.1,B961,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.2,B96.2,B962,Escherichia coli [E. coli] as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Escherichia coli [E. coli] as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.3,B96.3,B963,Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.4,B96.4,B964,Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.5,B96.5,B965,Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.6,B96.6,B966,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.7,B96.7,B967,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B96.8,B96.8,B968,Other specified bacterial agents as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,Other specified bacterial agents as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
3,N,X,1,B95,B97.-,B97,B97,Viral agents as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.0,B97.0,B970,Adenovirus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Adenovirus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.1,B97.1,B971,Enterovirus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Enterovirus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.2,B97.2,B972,Coronavirus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Coronavirus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.3,B97.3,B973,Retrovirus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Retrovirus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.4,B97.4,B974,Respiratory syncytial virus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Respiratory syncytial virus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.5,B97.5,B975,Reovirus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Reovirus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.6,B97.6,B976,Parvovirus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Parvovirus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.7,B97.7,B977,Papillomavirus as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Papillomavirus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B97.8,B97.8,B978,Other viral agents as the cause of diseases classified to other chapters,Viral agents as the cause of diseases classified to other chapters,Other viral agents as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
3,N,X,1,B95,B98.-,B98,B98,Other specified infectious agents as the cause of diseases classified to other chapters,Other specified infectious agents as the cause of diseases classified to other chapters,,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B98.0,B98.0,B980,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,Other specified infectious agents as the cause of diseases classified to other chapters,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
4,T,X,1,B95,B98.1,B98.1,B981,Vibrio vulnificus as the cause of diseases classified to other chapters,Other specified infectious agents as the cause of diseases classified to other chapters,Vibrio vulnificus as the cause of diseases classified to other chapters,,UNDEF,UNDEF,UNDEF,UNDEF,UNDEF,2025-09-12 20:34:44
3,T,X,1,B99,B99,B99,B99,Other and unspecified infectious diseases,Other and unspecified infectious diseases,,,057,4-014,3-015,2-024,1-025,2025-09-12 20:34:44
3,N,X,2,C00,C00.-,C00,C00,Malignant neoplasm of lip,Malignant neoplasm of lip,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.0,C00.0,C000,Malignant neoplasm: External upper lip,Malignant neoplasm of lip,External upper lip,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.1,C00.1,C001,Malignant neoplasm: External lower lip,Malignant neoplasm of lip,External lower lip,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.2,C00.2,C002,"Malignant neoplasm: External lip, unspecified",Malignant neoplasm of lip,"External lip, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.3,C00.3,C003,"Malignant neoplasm: Upper lip, inner aspect",Malignant neoplasm of lip,"Upper lip, inner aspect",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.4,C00.4,C004,"Malignant neoplasm: Lower lip, inner aspect",Malignant neoplasm of lip,"Lower lip, inner aspect",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.5,C00.5,C005,"Malignant neoplasm: Lip, unspecified, inner aspect",Malignant neoplasm of lip,"Lip, unspecified, inner aspect",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.6,C00.6,C006,Malignant neoplasm: Commissure of lip,Malignant neoplasm of lip,Commissure of lip,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.8,C00.8,C008,Malignant neoplasm: Overlapping lesion of lip,Malignant neoplasm of lip,Overlapping lesion of lip,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C00.9,C00.9,C009,"Malignant neoplasm: Lip, unspecified",Malignant neoplasm of lip,"Lip, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,T,X,2,C00,C01,C01,C01,Malignant neoplasm of base of tongue,Malignant neoplasm of base of tongue,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C02.-,C02,C02,Malignant neoplasm of other and unspecified parts of tongue,Malignant neoplasm of other and unspecified parts of tongue,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C02.0,C02.0,C020,Malignant neoplasm: Dorsal surface of tongue,Malignant neoplasm of other and unspecified parts of tongue,Dorsal surface of tongue,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C02.1,C02.1,C021,Malignant neoplasm: Border of tongue,Malignant neoplasm of other and unspecified parts of tongue,Border of tongue,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C02.2,C02.2,C022,Malignant neoplasm: Ventral surface of tongue,Malignant neoplasm of other and unspecified parts of tongue,Ventral surface of tongue,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C02.3,C02.3,C023,"Malignant neoplasm: Anterior two-thirds of tongue, part unspecified",Malignant neoplasm of other and unspecified parts of tongue,"Anterior two-thirds of tongue, part unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C02.4,C02.4,C024,Malignant neoplasm: Lingual tonsil,Malignant neoplasm of other and unspecified parts of tongue,Lingual tonsil,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C02.8,C02.8,C028,Malignant neoplasm: Overlapping lesion of tongue,Malignant neoplasm of other and unspecified parts of tongue,Overlapping lesion of tongue,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C02.9,C02.9,C029,"Malignant neoplasm: Tongue, unspecified",Malignant neoplasm of other and unspecified parts of tongue,"Tongue, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C03.-,C03,C03,Malignant neoplasm of gum,Malignant neoplasm of gum,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C03.0,C03.0,C030,Malignant neoplasm: Upper gum,Malignant neoplasm of gum,Upper gum,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C03.1,C03.1,C031,Malignant neoplasm: Lower gum,Malignant neoplasm of gum,Lower gum,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C03.9,C03.9,C039,"Malignant neoplasm: Gum, unspecified",Malignant neoplasm of gum,"Gum, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C04.-,C04,C04,Malignant neoplasm of floor of mouth,Malignant neoplasm of floor of mouth,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C04.0,C04.0,C040,Malignant neoplasm: Anterior floor of mouth,Malignant neoplasm of floor of mouth,Anterior floor of mouth,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C04.1,C04.1,C041,Malignant neoplasm: Lateral floor of mouth,Malignant neoplasm of floor of mouth,Lateral floor of mouth,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C04.8,C04.8,C048,Malignant neoplasm: Overlapping lesion of floor of mouth,Malignant neoplasm of floor of mouth,Overlapping lesion of floor of mouth,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C04.9,C04.9,C049,"Malignant neoplasm: Floor of mouth, unspecified",Malignant neoplasm of floor of mouth,"Floor of mouth, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C05.-,C05,C05,Malignant neoplasm of palate,Malignant neoplasm of palate,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C05.0,C05.0,C050,Malignant neoplasm: Hard palate,Malignant neoplasm of palate,Hard palate,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C05.1,C05.1,C051,Malignant neoplasm: Soft palate,Malignant neoplasm of palate,Soft palate,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C05.2,C05.2,C052,Malignant neoplasm: Uvula,Malignant neoplasm of palate,Uvula,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C05.8,C05.8,C058,Malignant neoplasm: Overlapping lesion of palate,Malignant neoplasm of palate,Overlapping lesion of palate,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C05.9,C05.9,C059,"Malignant neoplasm: Palate, unspecified",Malignant neoplasm of palate,"Palate, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C06.-,C06,C06,Malignant neoplasm of other and unspecified parts of mouth,Malignant neoplasm of other and unspecified parts of mouth,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C06.0,C06.0,C060,Malignant neoplasm: Cheek mucosa,Malignant neoplasm of other and unspecified parts of mouth,Cheek mucosa,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C06.1,C06.1,C061,Malignant neoplasm: Vestibule of mouth,Malignant neoplasm of other and unspecified parts of mouth,Vestibule of mouth,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C06.2,C06.2,C062,Malignant neoplasm: Retromolar area,Malignant neoplasm of other and unspecified parts of mouth,Retromolar area,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C06.8,C06.8,C068,Malignant neoplasm: Overlapping lesion of other and unspecified parts of mouth,Malignant neoplasm of other and unspecified parts of mouth,Overlapping lesion of other and unspecified parts of mouth,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C06.9,C06.9,C069,"Malignant neoplasm: Mouth, unspecified",Malignant neoplasm of other and unspecified parts of mouth,"Mouth, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,T,X,2,C00,C07,C07,C07,Malignant neoplasm of parotid gland,Malignant neoplasm of parotid gland,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C08.-,C08,C08,Malignant neoplasm of other and unspecified major salivary glands,Malignant neoplasm of other and unspecified major salivary glands,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C08.0,C08.0,C080,Malignant neoplasm: Submandibular gland,Malignant neoplasm of other and unspecified major salivary glands,Submandibular gland,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C08.1,C08.1,C081,Malignant neoplasm: Sublingual gland,Malignant neoplasm of other and unspecified major salivary glands,Sublingual gland,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C08.8,C08.8,C088,Malignant neoplasm: Overlapping lesion of major salivary glands,Malignant neoplasm of other and unspecified major salivary glands,Overlapping lesion of major salivary glands,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C08.9,C08.9,C089,"Malignant neoplasm: Major salivary gland, unspecified",Malignant neoplasm of other and unspecified major salivary glands,"Major salivary gland, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C09.-,C09,C09,Malignant neoplasm of tonsil,Malignant neoplasm of tonsil,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C09.0,C09.0,C090,Malignant neoplasm: Tonsillar fossa,Malignant neoplasm of tonsil,Tonsillar fossa,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C09.1,C09.1,C091,Malignant neoplasm: Tonsillar pillar (anterior)(posterior),Malignant neoplasm of tonsil,Tonsillar pillar (anterior)(posterior),,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C09.8,C09.8,C098,Malignant neoplasm: Overlapping lesion of tonsil,Malignant neoplasm of tonsil,Overlapping lesion of tonsil,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C09.9,C09.9,C099,"Malignant neoplasm: Tonsil, unspecified",Malignant neoplasm of tonsil,"Tonsil, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C10.-,C10,C10,Malignant neoplasm of oropharynx,Malignant neoplasm of oropharynx,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C10.0,C10.0,C100,Malignant neoplasm: Vallecula,Malignant neoplasm of oropharynx,Vallecula,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C10.1,C10.1,C101,Malignant neoplasm: Anterior surface of epiglottis,Malignant neoplasm of oropharynx,Anterior surface of epiglottis,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C10.2,C10.2,C102,Malignant neoplasm: Lateral wall of oropharynx,Malignant neoplasm of oropharynx,Lateral wall of oropharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C10.3,C10.3,C103,Malignant neoplasm: Posterior wall of oropharynx,Malignant neoplasm of oropharynx,Posterior wall of oropharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C10.4,C10.4,C104,Malignant neoplasm: Branchial cleft,Malignant neoplasm of oropharynx,Branchial cleft,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C10.8,C10.8,C108,Malignant neoplasm: Overlapping lesion of oropharynx,Malignant neoplasm of oropharynx,Overlapping lesion of oropharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C10.9,C10.9,C109,"Malignant neoplasm: Oropharynx, unspecified",Malignant neoplasm of oropharynx,"Oropharynx, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C11.-,C11,C11,Malignant neoplasm of nasopharynx,Malignant neoplasm of nasopharynx,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C11.0,C11.0,C110,Malignant neoplasm: Superior wall of nasopharynx,Malignant neoplasm of nasopharynx,Superior wall of nasopharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C11.1,C11.1,C111,Malignant neoplasm: Posterior wall of nasopharynx,Malignant neoplasm of nasopharynx,Posterior wall of nasopharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C11.2,C11.2,C112,Malignant neoplasm: Lateral wall of nasopharynx,Malignant neoplasm of nasopharynx,Lateral wall of nasopharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C11.3,C11.3,C113,Malignant neoplasm: Anterior wall of nasopharynx,Malignant neoplasm of nasopharynx,Anterior wall of nasopharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C11.8,C11.8,C118,Malignant neoplasm: Overlapping lesion of nasopharynx,Malignant neoplasm of nasopharynx,Overlapping lesion of nasopharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C11.9,C11.9,C119,"Malignant neoplasm: Nasopharynx, unspecified",Malignant neoplasm of nasopharynx,"Nasopharynx, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,T,X,2,C00,C12,C12,C12,Malignant neoplasm of piriform sinus,Malignant neoplasm of piriform sinus,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C13.-,C13,C13,Malignant neoplasm of hypopharynx,Malignant neoplasm of hypopharynx,,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C13.0,C13.0,C130,Malignant neoplasm: Postcricoid region,Malignant neoplasm of hypopharynx,Postcricoid region,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C13.1,C13.1,C131,"Malignant neoplasm: Aryepiglottic fold, hypopharyngeal aspect",Malignant neoplasm of hypopharynx,"Aryepiglottic fold, hypopharyngeal aspect",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C13.2,C13.2,C132,Malignant neoplasm: Posterior wall of hypopharynx,Malignant neoplasm of hypopharynx,Posterior wall of hypopharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C13.8,C13.8,C138,Malignant neoplasm: Overlapping lesion of hypopharynx,Malignant neoplasm of hypopharynx,Overlapping lesion of hypopharynx,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
4,T,X,2,C00,C13.9,C13.9,C139,"Malignant neoplasm: Hypopharynx, unspecified",Malignant neoplasm of hypopharynx,"Hypopharynx, unspecified",,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
3,N,X,2,C00,C14.-,C14,C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",,,058,4-016,3-018,2-025,1-027,2025-09-12 20:34:44
